ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""1370.9419""","=""1.9e+08""","=""8.9e-02""",C,"=""23.114840""","=""32.158564""","=""3d3.(4F).4s""","=""5F""","=""1""","=""3d3.(4F).4p""","=""5F*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1371.2188""","=""4.5e+07""","=""1.3e-02""",C,"=""25.926321""","=""34.968218""","=""3d3.(2G).4s""","=""3G""","=""4""","=""3d3.(2G).4p""","=""1G*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""1371.9858""","=""5.0e+08""","=""1.4e-01""",C,"=""26.753613""","=""35.790455""","=""3d3.(2D2).4s""","=""3D""","=""1""","=""3d3.(2D2).4p""","=""3D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1372.6536""","=""6.9e+07""","=""1.4e-02""",C,"=""26.847284""","=""35.879730""","=""3d3.(2D2).4s""","=""3D""","=""3""","=""3d3.(2D2).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1373.5868""","=""7.2e+08""","=""2.0e-01""",C+,"=""23.274195""","=""32.300505""","=""3d3.(4F).4s""","=""5F""","=""4""","=""3d3.(4F).4p""","=""5F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""1373.6768""","=""6.9e+08""","=""2.0e-01""",C,"=""23.204591""","=""32.230310""","=""3d3.(4F).4s""","=""5F""","=""3""","=""3d3.(4F).4p""","=""5F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1373.9646""","=""3.9e+08""","=""1.5e-01""",C,"=""26.489104""","=""35.512932""","=""3d3.(4P).4s""","=""3P""","=""2""","=""3d3.(4P).4p""","=""3D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1374.118""","=""9.0e+08""","=""3.3e-01""",B,"=""28.993549""","=""38.016367""","=""3d3.(2F).4s""","=""3F""","=""3""","=""3d3.(2F).4p""","=""3G*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""1374.2518""","=""1.9e+07""","=""5.5e-03""",C,"=""26.877187""","=""35.899129""","=""3d3.(2H).4s""","=""3H""","=""4""","=""3d3.(2H).4p""","=""1G*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""1374.785""","=""9.2e+08""","=""3.7e-01""",C+,"=""32.06587""","=""41.08431""","=""3d3.(2D1).4s""","=""3D""","=""2""","=""3d3.(2D1).4p""","=""3F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1374.805""","=""4.1e+08""","=""1.15e-01""",C,"=""26.861421""","=""35.879730""","=""3d3.(2D2).4s""","=""3D""","=""2""","=""3d3.(2D2).4p""","=""3D*""","=""2""",5,5,,"=""T6653c93""","=""L3625,L11803""",
"=""1375.7851""","=""4.2e+07""","=""9.7e-03""",C,"=""26.887242""","=""35.899129""","=""3d3.(2H).4s""","=""3H""","=""5""","=""3d3.(2H).4p""","=""1G*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""1376.3367""","=""7.8e+08""","=""2.22e-01""",B,"=""23.358049""","=""32.366324""","=""3d3.(4F).4s""","=""5F""","=""5""","=""3d3.(4F).4p""","=""5F*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""1376.4511""","=""6.7e+08""","=""1.9e-01""",C,"=""23.151037""","=""32.158564""","=""3d3.(4F).4s""","=""5F""","=""2""","=""3d3.(4F).4p""","=""5F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1377.7171""","=""3.3e+07""","=""1.30e-02""",C+,"=""26.597783""","=""35.597033""","=""3d3.(2P).4s""","=""3P""","=""2""","=""3d3.(2P).4p""","=""3F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1378.092""","=""7.4e+08""","=""3.5e-01""",C,"=""32.08335""","=""41.08015""","=""3d3.(2D1).4s""","=""3D""","=""1""","=""3d3.(2D1).4p""","=""3F*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1378.562""","=""9.5e+08""","=""3.5e-01""",B,"=""25.483242""","=""34.476978""","=""3d3.(4P).4s""","=""5P""","=""3""","=""3d3.(4P).4p""","=""5D*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""1379.2046""","=""3.4e+07""","=""9.6e-03""",C,"=""26.489104""","=""35.478647""","=""3d3.(4P).4s""","=""3P""","=""2""","=""3d3.(2D2).4p""","=""3F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1380.114""","=""6.6e+08""","=""1.9e-01""",C,"=""23.114840""","=""32.098458""","=""3d3.(4F).4s""","=""5F""","=""1""","=""3d3.(4F).4p""","=""5D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1382.264""","=""2.6e+07""","=""7.5e-03""",C,"=""28.993549""","=""37.96319""","=""3d3.(2F).4s""","=""3F""","=""3""","=""3d3.(2F).4p""","=""3G*""","=""3""",7,7,,"=""T6653c93""","=""L2884""",
"=""1382.4192""","=""5.5e+07""","=""1.57e-02""",C+,"=""26.597783""","=""35.566423""","=""3d3.(2P).4s""","=""3P""","=""2""","=""3d3.(4P).4p""","=""3D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1382.5606""","=""3.2e+07""","=""5.6e-03""",C,"=""26.597783""","=""35.565506""","=""3d3.(2P).4s""","=""3P""","=""2""","=""3d3.(4P).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""1384.0585""","=""1.17e+08""","=""5.6e-02""",C,"=""26.608406""","=""35.566423""","=""3d3.(2P).4s""","=""3P""","=""1""","=""3d3.(4P).4p""","=""3D*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1384.2003""","=""1.7e+08""","=""4.8e-02""",C,"=""26.608406""","=""35.565506""","=""3d3.(2P).4s""","=""3P""","=""1""","=""3d3.(4P).4p""","=""3D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1384.6837""","=""4.3e+07""","=""8.9e-03""",C+,"=""23.204591""","=""32.158564""","=""3d3.(4F).4s""","=""5F""","=""3""","=""3d3.(4F).4p""","=""5F*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1385.312""","=""9.3e+08""","=""8.9e-02""",C,"=""23.114840""","=""32.06475""","=""3d3.(4F).4s""","=""5F""","=""1""","=""3d3.(4F).4p""","=""5D*""","=""0""",3,1,,"=""T6653c93""","=""L3625""",
"=""1385.681""","=""8.3e+08""","=""3.4e-01""",C+,"=""29.015669""","=""37.96319""","=""3d3.(2F).4s""","=""3F""","=""2""","=""3d3.(2F).4p""","=""3G*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1385.698""","=""2.3e+08""","=""4.0e-02""",C,"=""23.151037""","=""32.098458""","=""3d3.(4F).4s""","=""5F""","=""2""","=""3d3.(4F).4p""","=""5D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""1386.4670""","=""6.9e+06""","=""1.6e-03""",C,"=""23.358049""","=""32.300505""","=""3d3.(4F).4s""","=""5F""","=""5""","=""3d3.(4F).4p""","=""5F*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""1387.094""","=""7.1e+08""","=""2.9e-01""",C,"=""25.413685""","=""34.352100""","=""3d3.(4P).4s""","=""5P""","=""2""","=""3d3.(4P).4p""","=""5D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1387.0959""","=""1.6e+08""","=""7.7e-02""",C,"=""26.386063""","=""35.324464""","=""3d3.(4P).4s""","=""3P""","=""1""","=""3d3.(2P).4p""","=""3D*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1387.938""","=""9.6e+08""","=""3.2e-01""",B,"=""26.919734""","=""35.85271""","=""3d3.(2H).4s""","=""3H""","=""6""","=""3d3.(2H).4p""","=""3I*""","=""7""",13,15,,"=""T6653c93""","=""L3625""",
"=""1388.0401""","=""3.6e+07""","=""1.5e-02""",C,"=""24.201278""","=""33.133599""","=""3d3.(4F).4s""","=""3F""","=""2""","=""3d3.(4F).4p""","=""3F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1388.1938""","=""3.8e+08""","=""1.09e-01""",C,"=""25.383253""","=""34.314585""","=""3d3.(4P).4s""","=""5P""","=""1""","=""3d3.(4P).4p""","=""3P*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1388.3235""","=""3.9e+08""","=""1.9e-01""",C,"=""25.383253""","=""34.313750""","=""3d3.(4P).4s""","=""5P""","=""1""","=""3d3.(4P).4p""","=""5D*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1389.0048""","=""2.8e+08""","=""8.1e-02""",C,"=""25.892606""","=""34.818723""","=""3d3.(2G).4s""","=""3G""","=""3""","=""3d3.(2G).4p""","=""3F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1389.7693""","=""5.6e+06""","=""2.3e-03""",C,"=""23.151037""","=""32.072245""","=""3d3.(4F).4s""","=""5F""","=""2""","=""3d3.(4F).4p""","=""5D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1390.7138""","=""5.1e+07""","=""2.1e-02""",C+,"=""26.597783""","=""35.512932""","=""3d3.(2P).4s""","=""3P""","=""2""","=""3d3.(4P).4p""","=""3D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1390.9690""","=""5.8e+07""","=""2.3e-02""",C,"=""27.353488""","=""36.267001""","=""3d3.(2D2).4s""","=""1D""","=""2""","=""3d3.(2H).4p""","=""3G*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1392.2725""","=""6.0e+07""","=""2.4e-02""",C+,"=""26.489104""","=""35.394271""","=""3d3.(4P).4s""","=""3P""","=""2""","=""3d3.(2P).4p""","=""3D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1392.9400""","=""4.5e+07""","=""7.9e-03""",C,"=""25.413685""","=""34.314585""","=""3d3.(4P).4s""","=""5P""","=""2""","=""3d3.(4P).4p""","=""3P*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""1393.0706""","=""2.6e+08""","=""7.4e-02""",C,"=""25.413685""","=""34.313750""","=""3d3.(4P).4s""","=""5P""","=""2""","=""3d3.(4P).4p""","=""5D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1394.2712""","=""4.6e+08""","=""1.05e-01""",C,"=""25.926321""","=""34.818723""","=""3d3.(2G).4s""","=""3G""","=""4""","=""3d3.(2G).4p""","=""3F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""1394.6013""","=""4.8e+08""","=""4.6e-02""",C,"=""25.383253""","=""34.273550""","=""3d3.(4P).4s""","=""5P""","=""1""","=""3d3.(4P).4p""","=""5D*""","=""0""",3,1,,"=""T6653c93""","=""L3625""",
"=""1394.6686""","=""5.7e+08""","=""1.19e-01""",C,"=""25.892606""","=""34.782474""","=""3d3.(2G).4s""","=""3G""","=""3""","=""3d3.(2G).4p""","=""3F*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1395.4411""","=""1.3e+08""","=""2.3e-02""",C,"=""26.597783""","=""35.482730""","=""3d3.(2P).4s""","=""3P""","=""2""","=""3d3.(2P).4p""","=""3S*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""1397.1115""","=""4.0e+08""","=""1.16e-01""",C,"=""26.608406""","=""35.482730""","=""3d3.(2P).4s""","=""3P""","=""1""","=""3d3.(2P).4p""","=""3S*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1397.7545""","=""1.05e+08""","=""5.1e-02""",C,"=""26.608406""","=""35.478647""","=""3d3.(2P).4s""","=""3P""","=""1""","=""3d3.(2D2).4p""","=""3F*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1397.973""","=""2.1e+08""","=""6.2e-02""",C,"=""25.483242""","=""34.352100""","=""3d3.(4P).4s""","=""5P""","=""3""","=""3d3.(4P).4p""","=""5D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1398.1624""","=""1.02e+07""","=""3.0e-03""",C,"=""23.204591""","=""32.072245""","=""3d3.(4F).4s""","=""5F""","=""3""","=""3d3.(4F).4p""","=""5D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1400.237""","=""7.4e+08""","=""2.2e-01""",C,"=""24.201278""","=""33.055790""","=""3d3.(4F).4s""","=""3F""","=""2""","=""3d3.(4F).4p""","=""3F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1401.5384""","=""3.0e+07""","=""8.9e-03""",C,"=""26.608406""","=""35.454700""","=""3d3.(2P).4s""","=""3P""","=""1""","=""3d3.(2D2).4p""","=""1P*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1402.380""","=""7.3e+08""","=""2.2e-01""",C+,"=""24.292616""","=""33.133599""","=""3d3.(4F).4s""","=""3F""","=""3""","=""3d3.(4F).4p""","=""3F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1402.391""","=""9.1e+08""","=""3.2e-01""",B,"=""26.887242""","=""35.728157""","=""3d3.(2H).4s""","=""3H""","=""5""","=""3d3.(2H).4p""","=""3I*""","=""6""",11,13,,"=""T6653c93""","=""L3625""",
"=""1403.3697""","=""2.0e+08""","=""5.8e-02""",C,"=""25.926321""","=""34.761070""","=""3d3.(2G).4s""","=""3G""","=""4""","=""3d3.(2G).4p""","=""3F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""1404.0438""","=""1.9e+07""","=""4.1e-03""",D+,"=""25.483242""","=""34.313750""","=""3d3.(4P).4s""","=""5P""","=""3""","=""3d3.(4P).4p""","=""5D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1404.2589""","=""2.1e+08""","=""1.8e-01""",C,"=""26.351843""","=""35.180999""","=""3d3.(4P).4s""","=""3P""","=""0""","=""3d3.(2P).4p""","=""3D*""","=""1""",1,3,,"=""T6653c93""","=""L3625""",
"=""1406.671""","=""8.5e+08""","=""2.52e-01""",B,"=""24.404888""","=""33.218905""","=""3d3.(4F).4s""","=""3F""","=""4""","=""3d3.(4F).4p""","=""3F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""1406.822""","=""7.9e+08""","=""3.0e-01""",C+,"=""26.847284""","=""35.660356""","=""3d3.(2D2).4s""","=""3D""","=""3""","=""3d3.(2D2).4p""","=""3F*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""1407.0098""","=""1.3e+08""","=""3.8e-02""",C,"=""26.753613""","=""35.565506""","=""3d3.(2D2).4s""","=""3D""","=""1""","=""3d3.(4P).4p""","=""3D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1407.247""","=""9.0e+08""","=""3.2e-01""",B,"=""27.438308""","=""36.248718""","=""3d3.(2H).4s""","=""1H""","=""5""","=""3d3.(2H).4p""","=""1I*""","=""6""",11,13,,"=""T6653c93""","=""L3625""",
"=""1407.564""","=""7.e+06""","=""2.0e-03""",E,"=""26.919734""","=""35.728157""","=""3d3.(2H).4s""","=""3H""","=""6""","=""3d3.(2H).4p""","=""3I*""","=""6""",13,13,,"=""T9277""","=""L3625""",
"=""1408.119""","=""4.4e+08""","=""7.8e-02""",C,"=""23.151037""","=""31.955989""","=""3d3.(4F).4s""","=""5F""","=""2""","=""3d3.(4F).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""1408.7993""","=""5.5e+07""","=""1.7e-02""",C,"=""27.438308""","=""36.239008""","=""3d3.(2H).4s""","=""1H""","=""5""","=""3d3.(2H).4p""","=""3G*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""1409.0254""","=""6.3e+08""","=""1.33e-01""",C,"=""23.204591""","=""32.003879""","=""3d3.(4F).4s""","=""5F""","=""3""","=""3d3.(4F).4p""","=""5D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1409.2236""","=""7.7e+08""","=""1.8e-01""",C+,"=""23.274195""","=""32.072245""","=""3d3.(4F).4s""","=""5F""","=""4""","=""3d3.(4F).4p""","=""5D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""1409.451""","=""8.7e+08""","=""2.13e-01""",B,"=""23.358049""","=""32.154678""","=""3d3.(4F).4s""","=""5F""","=""5""","=""3d3.(4F).4p""","=""5D*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""1409.7226""","=""1.04e+08""","=""3.1e-02""",C,"=""26.386063""","=""35.180999""","=""3d3.(4P).4s""","=""3P""","=""1""","=""3d3.(2P).4p""","=""3D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1409.8484""","=""1.7e+08""","=""6.3e-02""",C,"=""25.926321""","=""34.720472""","=""3d3.(2G).4s""","=""3G""","=""4""","=""3d3.(2G).4p""","=""3G*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""1411.0703""","=""3.1e+07""","=""1.6e-02""",C,"=""26.386063""","=""35.172599""","=""3d3.(4P).4s""","=""3P""","=""1""","=""3d3.(2D2).4p""","=""3P*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1411.5675""","=""3.0e+08""","=""7.4e-02""",C,"=""25.977629""","=""34.761070""","=""3d3.(2G).4s""","=""3G""","=""5""","=""3d3.(2G).4p""","=""3F*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""1414.832""","=""1.4e+08""","=""3.0e-02""",C,"=""24.292616""","=""33.055790""","=""3d3.(4F).4s""","=""3F""","=""3""","=""3d3.(4F).4p""","=""3F*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1415.1381""","=""1.19e+08""","=""4.6e-02""",C,"=""25.892606""","=""34.653885""","=""3d3.(2G).4s""","=""3G""","=""3""","=""3d3.(2G).4p""","=""3G*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""1415.2028""","=""9.0e+08""","=""3.3e-01""",B,"=""26.877187""","=""35.638065""","=""3d3.(2H).4s""","=""3H""","=""4""","=""3d3.(2H).4p""","=""3I*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""1416.2196""","=""6.2e+08""","=""2.6e-01""",C,"=""27.353488""","=""36.108077""","=""3d3.(2D2).4s""","=""1D""","=""2""","=""3d3.(2D2).4p""","=""1F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1416.8290""","=""4.5e+06""","=""1.4e-03""",D+,"=""26.887242""","=""35.638065""","=""3d3.(2H).4s""","=""3H""","=""5""","=""3d3.(2H).4p""","=""3I*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""1417.0030""","=""4.5e+07""","=""1.4e-02""",C,"=""26.847284""","=""35.597033""","=""3d3.(2D2).4s""","=""3D""","=""3""","=""3d3.(2P).4p""","=""3F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1418.1223""","=""6.0e+08""","=""1.8e-01""",C+,"=""25.977629""","=""34.720472""","=""3d3.(2G).4s""","=""3G""","=""5""","=""3d3.(2G).4p""","=""3G*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""1419.296""","=""4.4e+08""","=""1.9e-01""",C,"=""26.861421""","=""35.597033""","=""3d3.(2D2).4s""","=""3D""","=""2""","=""3d3.(2P).4p""","=""3F*""","=""3""",5,7,,"=""T6653c93""","=""L7183,L11803""",
"=""1420.1161""","=""3.2e+08""","=""9.8e-02""",C,"=""25.383253""","=""34.113821""","=""3d3.(4P).4s""","=""5P""","=""1""","=""3d3.(4P).4p""","=""5D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""1420.418""","=""1.15e+08""","=""2.7e-02""",C,"=""24.404888""","=""33.133599""","=""3d3.(4F).4s""","=""3F""","=""4""","=""3d3.(4F).4p""","=""3F*""","=""3""",9,7,,"=""T6653c93""","=""L2884""",
"=""1420.4765""","=""2.7e+08""","=""8.1e-02""",C,"=""25.413685""","=""34.142037""","=""3d3.(4P).4s""","=""5P""","=""2""","=""3d3.(4P).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1420.6049""","=""4.4e+08""","=""1.32e-01""",C,"=""25.926321""","=""34.653885""","=""3d3.(2G).4s""","=""3G""","=""4""","=""3d3.(2G).4p""","=""3G*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""1420.7486""","=""8.8e+07""","=""2.7e-02""",C,"=""26.597783""","=""35.324464""","=""3d3.(2P).4s""","=""3P""","=""2""","=""3d3.(2P).4p""","=""3D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1421.0167""","=""1.9e+08""","=""9.4e-02""",C,"=""26.753613""","=""35.478647""","=""3d3.(2D2).4s""","=""3D""","=""1""","=""3d3.(2D2).4p""","=""3F*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1421.9775""","=""1.1e+07""","=""2.4e-03""",D+,"=""26.847284""","=""35.566423""","=""3d3.(2D2).4s""","=""3D""","=""3""","=""3d3.(4P).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1422.4802""","=""3.2e+08""","=""1.6e-01""",C,"=""26.608406""","=""35.324464""","=""3d3.(2P).4s""","=""3P""","=""1""","=""3d3.(2P).4p""","=""3D*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1425.0834""","=""1.6e+08""","=""2.9e-02""",C,"=""25.413685""","=""34.113821""","=""3d3.(4P).4s""","=""5P""","=""2""","=""3d3.(4P).4p""","=""5D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""1426.4346""","=""5.6e+06""","=""1.0e-03""",D+,"=""26.489104""","=""35.180999""","=""3d3.(4P).4s""","=""3P""","=""2""","=""3d3.(2P).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""1427.8145""","=""8.3e+07""","=""2.6e-02""",C,"=""26.489104""","=""35.172599""","=""3d3.(4P).4s""","=""3P""","=""2""","=""3d3.(2D2).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1428.096""","=""4.0e+08""","=""4.1e-02""",C,"=""25.383253""","=""34.065034""","=""3d3.(4P).4s""","=""5P""","=""1""","=""3d3.(4P).4p""","=""3P*""","=""0""",3,1,,"=""T6653c93""","=""L3625""",
"=""1429.0058""","=""2.2e+08""","=""5.5e-02""",C,"=""25.977629""","=""34.653885""","=""3d3.(2G).4s""","=""3G""","=""5""","=""3d3.(2G).4p""","=""3G*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""1429.330""","=""2.6e+07""","=""4.8e-03""",D+,"=""27.353488""","=""36.027773""","=""3d3.(2D2).4s""","=""1D""","=""2""","=""3d3.(2D2).4p""","=""3P*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""1429.4691""","=""5.2e+08""","=""1.6e-01""",C,"=""25.892606""","=""34.566049""","=""3d3.(2G).4s""","=""3G""","=""3""","=""3d3.(2G).4p""","=""3G*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1430.313""","=""6.3e+08""","=""1.4e-01""",C,"=""29.474672""","=""38.142998""","=""3d3.(2F).4s""","=""1F""","=""3""","=""3d3.(2F).4p""","=""1D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1430.573""","=""8.8e+08""","=""3.2e-01""",B,"=""23.358049""","=""32.024801""","=""3d3.(4F).4s""","=""5F""","=""5""","=""3d3.(4F).4p""","=""5G*""","=""6""",11,13,,"=""T6653c93""","=""L3625""",
"=""1430.7552""","=""2.5e+08""","=""7.7e-02""",C,"=""26.847284""","=""35.512932""","=""3d3.(2D2).4s""","=""3D""","=""3""","=""3d3.(4P).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1431.8875""","=""3.3e+07""","=""7.2e-03""",C,"=""25.483242""","=""34.142037""","=""3d3.(4P).4s""","=""5P""","=""3""","=""3d3.(4P).4p""","=""3P*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1432.9345""","=""4.2e+07""","=""2.1e-02""",C,"=""26.386063""","=""35.038531""","=""3d3.(4P).4s""","=""3P""","=""1""","=""3d3.(2P).4p""","=""1D*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1432.949""","=""3.1e+06""","=""1.0e-03""",D,"=""27.353488""","=""36.00587""","=""3d3.(2D2).4s""","=""1D""","=""2""","=""3d3.(2P).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1433.137""","=""5.5e-02""","=""""",D+,"=""2.98250""","=""11.63375""","=""3d4""","=""3P2""","=""0""","=""3d4""","=""1D1""","=""2""",1,5,E2,"=""T9277""","=""""",
"=""1435.0474""","=""2.1e+08""","=""5.0e-02""",C,"=""25.926321""","=""34.566049""","=""3d3.(2G).4s""","=""3G""","=""4""","=""3d3.(2G).4p""","=""3G*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""1438.795""","=""2.3e+08""","=""7.2e-02""",C,"=""26.861421""","=""35.478647""","=""3d3.(2D2).4s""","=""3D""","=""2""","=""3d3.(2D2).4p""","=""3F*""","=""2""",5,5,,"=""T6653c93""","=""L7183,L11803""",
"=""1439.052""","=""7.8e+08""","=""2.4e-01""",C+,"=""32.04178""","=""40.65747""","=""3d3.(2D1).4s""","=""3D""","=""3""","=""3d3.(2D1).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1440.529""","=""7.2e+08""","=""2.73e-01""",B,"=""23.274195""","=""31.881048""","=""3d3.(4F).4s""","=""5F""","=""4""","=""3d3.(4F).4p""","=""5G*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""1440.7939""","=""3.1e+08""","=""1.6e-01""",C,"=""25.383253""","=""33.988522""","=""3d3.(4P).4s""","=""5P""","=""1""","=""3d3.(4P).4p""","=""5P*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""1441.055""","=""6.5e+08""","=""2.0e-01""",C,"=""25.483242""","=""34.086951""","=""3d3.(4P).4s""","=""5P""","=""3""","=""3d3.(4P).4p""","=""5P*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1442.2167""","=""6.5e+08""","=""2.50e-01""",B,"=""26.474823""","=""35.071604""","=""3d3.(2G).4s""","=""1G""","=""4""","=""3d3.(2G).4p""","=""1H*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""1443.1662""","=""5.6e+07""","=""2.5e-02""",C,"=""27.353488""","=""35.944612""","=""3d3.(2D2).4s""","=""1D""","=""2""","=""3d3.(2D2).4p""","=""3D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""1445.686""","=""2.2e+08""","=""4.8e-02""",C,"=""32.04178""","=""40.61793""","=""3d3.(2D1).4s""","=""3D""","=""3""","=""3d3.(2D1).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""1445.9072""","=""6.1e+07""","=""1.9e-02""",C,"=""25.413685""","=""33.988522""","=""3d3.(4P).4s""","=""5P""","=""2""","=""3d3.(4P).4p""","=""5P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1445.9110""","=""8.9e+07""","=""2.8e-02""",C+,"=""26.597783""","=""35.172599""","=""3d3.(2P).4s""","=""3P""","=""2""","=""3d3.(2D2).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""1446.2860""","=""1.19e+08""","=""3.7e-02""",C,"=""26.608406""","=""35.180999""","=""3d3.(2P).4s""","=""3P""","=""1""","=""3d3.(2P).4p""","=""3D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
